item_number,item_name,brand,category,description,image(color),image(detail1),image(detail2),image(detail3),image(detail4),image(detail5)
792-8284,フェイクレザーショートパンツ,ANAP,ボトムス・パンツ ,"オンライン限定アイテム
コーディネートのスパイス役になるフェイクレザーが魅力のショートパンツ。
女性らしいニットやブラウスをチョイスして、甘辛なスタイリングを楽しむのがおすすめです。
タックを程よく効かせることでシルエットにゆとりが生まれ、穿き心地の良さも抜群。
ヨコに伸びるストレッチ性も備えています。

＜サイズ＞
S
ウエスト：64cm
ヒップ：92cm
わたり幅：31cm
股上：32cm
股下：12.5cm
裾幅：32cm
総丈：42cm

M
ウエスト：66cm
ヒップ：96cm
わたり幅：32cm
股上：33cm
股下：13cm
裾幅：33cm
総丈：43cm

＜素材＞
合成皮革

＜モデルの身長＞
162?（Sサイズ着用）
162?（Sサイズ着用）

※ストレッチあり※裏地なし※ポケットあり
※密着させておきますと移染しますのでお取り扱いにはお気を付けください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265515/white-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265515/ex-49645-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265515/ex-49642-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265515/ex-49650-image.jpg,,
792-8284,フェイクレザーショートパンツ,ANAP,ボトムス・パンツ ,"オンライン限定アイテム
コーディネートのスパイス役になるフェイクレザーが魅力のショートパンツ。
女性らしいニットやブラウスをチョイスして、甘辛なスタイリングを楽しむのがおすすめです。
タックを程よく効かせることでシルエットにゆとりが生まれ、穿き心地の良さも抜群。
ヨコに伸びるストレッチ性も備えています。

＜サイズ＞
S
ウエスト：64cm
ヒップ：92cm
わたり幅：31cm
股上：32cm
股下：12.5cm
裾幅：32cm
総丈：42cm

M
ウエスト：66cm
ヒップ：96cm
わたり幅：32cm
股上：33cm
股下：13cm
裾幅：33cm
総丈：43cm

＜素材＞
合成皮革

＜モデルの身長＞
162?（Sサイズ着用）
162?（Sサイズ着用）

※ストレッチあり※裏地なし※ポケットあり
※密着させておきますと移染しますのでお取り扱いにはお気を付けください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265515/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265515/ex-49645-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265515/ex-49642-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265515/ex-49650-image.jpg,,
792-8284,フェイクレザーショートパンツ,ANAP,ボトムス・パンツ ,"オンライン限定アイテム
コーディネートのスパイス役になるフェイクレザーが魅力のショートパンツ。
女性らしいニットやブラウスをチョイスして、甘辛なスタイリングを楽しむのがおすすめです。
タックを程よく効かせることでシルエットにゆとりが生まれ、穿き心地の良さも抜群。
ヨコに伸びるストレッチ性も備えています。

＜サイズ＞
S
ウエスト：64cm
ヒップ：92cm
わたり幅：31cm
股上：32cm
股下：12.5cm
裾幅：32cm
総丈：42cm

M
ウエスト：66cm
ヒップ：96cm
わたり幅：32cm
股上：33cm
股下：13cm
裾幅：33cm
総丈：43cm

＜素材＞
合成皮革

＜モデルの身長＞
162?（Sサイズ着用）
162?（Sサイズ着用）

※ストレッチあり※裏地なし※ポケットあり
※密着させておきますと移染しますのでお取り扱いにはお気を付けください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265515/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265515/ex-49645-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265515/ex-49642-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265515/ex-49650-image.jpg,,
152-5057,レオパードイージーショートパンツ,ANAP,ボトムス・パンツ ,"オンライン限定アイテム

ワイルドなレオパード柄をデザインしたショートパンツ。
ウエスト総ゴム×ドローストリングのイージー仕様でタウンはもちろん、おうち時間にも活躍が期待できます。
裾はカットオフ加工を施してラフなニュアンスをプラス。
オーバーサイジングのトップスとのアクティブなコーデがおすすめです。


＜サイズ＞
ウエスト：66cm〜80cm
ヒップ：104cm
わたり幅：34cm
股上：28cm
股下：11cm
裾幅：34cm
総丈：31cm

＜素材＞
綿100％

＜モデルの身長＞
158?

※ストレッチなし※裏地なし※ポケットあり※ウエストゴムあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265977/beige-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265977/ex-49684-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265977/ex-49677-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265977/ex-49683-image.jpg,,
792-8285,サス付き2WAYワイドパンツ,ANAP,ボトムス・パンツ ,"リラクシーなワイドシルエットがラフなニュアンスを加えるパンツ。
付属のサスペンダーはお好みで取り外しができ、着こなしを手軽にイメージチェンジ。
フォーマルな印象のしなやかな素材は、スウェットやスニーカーと合わせてカジュアルダウンしてみるのもおすすめです。
ウエスト後ろはゴムギャザーを仕上げ、イージーパンツのような感覚で穿いていただけます。


＜サイズ＞
ウエスト：62cm〜72cm
ヒップ：88cm
わたり幅：33cm
股上：33cm
股下：68.5cm
裾幅：26cm
総丈：135cm〜140cm

＜素材＞
ポリエステル95％、ポリウレタン5％

＜モデルの身長＞
162?

※ストレッチあり※裏地なし※ポケットあり
※後ろウエストゴムあり
※サスペンダー取り外し可
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265514/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265514/ex-49804-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265514/ex-49807-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265514/ex-49805-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265514/ex-49815-image.jpg,
792-8285,サス付き2WAYワイドパンツ,ANAP,ボトムス・パンツ ,"リラクシーなワイドシルエットがラフなニュアンスを加えるパンツ。
付属のサスペンダーはお好みで取り外しができ、着こなしを手軽にイメージチェンジ。
フォーマルな印象のしなやかな素材は、スウェットやスニーカーと合わせてカジュアルダウンしてみるのもおすすめです。
ウエスト後ろはゴムギャザーを仕上げ、イージーパンツのような感覚で穿いていただけます。


＜サイズ＞
ウエスト：62cm〜72cm
ヒップ：88cm
わたり幅：33cm
股上：33cm
股下：68.5cm
裾幅：26cm
総丈：135cm〜140cm

＜素材＞
ポリエステル95％、ポリウレタン5％

＜モデルの身長＞
162?

※ストレッチあり※裏地なし※ポケットあり
※後ろウエストゴムあり
※サスペンダー取り外し可
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265514/beige-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265514/ex-49804-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265514/ex-49807-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265514/ex-49805-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265514/ex-49815-image.jpg,
152-5029,エコスエードフレアパンツ,ANAP,ボトムス・パンツ ,"風合いから季節を感じるスエードタッチのフレアパンツ。
しっとりとヌメリ感のある上品な面持ちでスタイリングをクラスアップしてくれます。
お腹周りにしっかりとフィットする、ウエストゴム入りのイージー仕様。
裾先のフレアがパンツスタイルにさりげない女性らしさを漂わせます。


＜サイズ＞
ウエスト：60cm〜74cm
ヒップ：81cm
わたり幅：24.5cm
股上：31cm
股下：73.5cm
裾幅：28cm
総丈：101cm

＜素材＞
ポリエステル95％、ポリウレタン5％

＜モデルの身長＞
162cm

※ストレッチあり※裏地なし※ウエストゴムあり
※使用している素材は、材質の特性上衣類への色落ちが生じる場合がございます。ご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265566/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265566/ex-48833-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265566/ex-48832-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265566/ex-48831-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265566/ex-48829-image.jpg,
159-5039,リバーシブルタイダイバケットハット,ANAP,ファッション雑貨,"コーディネートに合わせてルックスチェンジが楽しめるリバーシブルタイプのバケットハット。
表面はシンプルな無地、裏面はタイダイ柄で仕上げて印象をガラリと変えました。
何気ないシンプルなTシャツにも、キレイめなワンピースにも合わせやすいアイテム◎
やわらかな素材で折りたたむことができ、持ち運びにも便利です。


＜サイズ＞
頭周り：58cm
つば：6cm
高さ：9.5cm

＜素材＞
綿：100％

※調節不可
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
※実物の商品の色味はカートの画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265819/beige-main.jpg,,,,,
152-5046,ハイダメージデニムスキニーパンツ,ANAP,ボトムス・パンツ ,"オンライン限定【Lサイズ】

ダメージデザインがエッジを効かせる、スタイリッシュなデニムスキニーパンツ。
サイズ展開があるので、自分のスタイルに合わせて選べるのもポイント◎

＜サイズ＞
S
ウエスト：62cm〜78cm
ヒップ：78cm
わたり幅：23cm
股上：25cm
股下：66cm
裾幅：10.5cm
総丈：92.5cm

M
ウエスト：64cm〜80cm
ヒップ：80cm
わたり幅：24cm
股上：25cm
股下：67cm
裾幅：12cm
総丈：93cm

L
ウエスト：68cm〜84cm
ヒップ：84cm
わたり幅：24cm
股上：26cm
股下：69cm
裾幅：12cm
総丈：96cm

＜素材＞
綿70％、ポリエステル26％、ポリウレタン2％

＜モデルの身長＞
157?（Sサイズ着用）
158cm（Sサイズ着用）
150?（Sサイズ着用）

※ストレッチあり※裏地なし※ポケットあり※裾切りっぱなし
※デニムの為、一点一点風合いやダメージの配置が画像と多少異なる場合がございます。予めご了承ください。
※この商品は非常に色落ち、色移りしますのでご着用の際は十分ご注意ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265875/blue-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265875/ex-40122-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265875/ex-40127-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265875/ex-40126-image.jpg,,
152-5046,ハイダメージデニムスキニーパンツ,ANAP,ボトムス・パンツ ,"オンライン限定【Lサイズ】

ダメージデザインがエッジを効かせる、スタイリッシュなデニムスキニーパンツ。
サイズ展開があるので、自分のスタイルに合わせて選べるのもポイント◎

＜サイズ＞
S
ウエスト：62cm〜78cm
ヒップ：78cm
わたり幅：23cm
股上：25cm
股下：66cm
裾幅：10.5cm
総丈：92.5cm

M
ウエスト：64cm〜80cm
ヒップ：80cm
わたり幅：24cm
股上：25cm
股下：67cm
裾幅：12cm
総丈：93cm

L
ウエスト：68cm〜84cm
ヒップ：84cm
わたり幅：24cm
股上：26cm
股下：69cm
裾幅：12cm
総丈：96cm

＜素材＞
綿70％、ポリエステル26％、ポリウレタン2％

＜モデルの身長＞
157?（Sサイズ着用）
158cm（Sサイズ着用）
150?（Sサイズ着用）

※ストレッチあり※裏地なし※ポケットあり※裾切りっぱなし
※デニムの為、一点一点風合いやダメージの配置が画像と多少異なる場合がございます。予めご了承ください。
※この商品は非常に色落ち、色移りしますのでご着用の際は十分ご注意ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265875/blue-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265875/ex-40122-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265875/ex-40127-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265875/ex-40126-image.jpg,,
152-5046,ハイダメージデニムスキニーパンツ,ANAP,ボトムス・パンツ ,"オンライン限定【Lサイズ】

ダメージデザインがエッジを効かせる、スタイリッシュなデニムスキニーパンツ。
サイズ展開があるので、自分のスタイルに合わせて選べるのもポイント◎

＜サイズ＞
S
ウエスト：62cm〜78cm
ヒップ：78cm
わたり幅：23cm
股上：25cm
股下：66cm
裾幅：10.5cm
総丈：92.5cm

M
ウエスト：64cm〜80cm
ヒップ：80cm
わたり幅：24cm
股上：25cm
股下：67cm
裾幅：12cm
総丈：93cm

L
ウエスト：68cm〜84cm
ヒップ：84cm
わたり幅：24cm
股上：26cm
股下：69cm
裾幅：12cm
総丈：96cm

＜素材＞
綿70％、ポリエステル26％、ポリウレタン2％

＜モデルの身長＞
157?（Sサイズ着用）
158cm（Sサイズ着用）
150?（Sサイズ着用）

※ストレッチあり※裏地なし※ポケットあり※裾切りっぱなし
※デニムの為、一点一点風合いやダメージの配置が画像と多少異なる場合がございます。予めご了承ください。
※この商品は非常に色落ち、色移りしますのでご着用の際は十分ご注意ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265875/blue-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265875/ex-40122-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265875/ex-40127-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265875/ex-40126-image.jpg,,
797-8329,チョーカーネック裏毛ミニワンピース,ANAP,ワンピース・ドレス,"チョーカーを付けているような襟部分のスリットがお洒落なワンピース。
トップスはボリュームフォルム、スカートはリブ編みでフィット感を持たせたメリハリシルエット。
キレイめな印象はそのままに、裏毛仕様でラフに着用できるので日常スタイルにも重宝します。
ブーツやレザーのキャスケットなど、少しクールなアイテムと好適。

＜サイズ＞
身幅：57cm
ゆき丈：79cm
着丈：82cm

＜素材＞
本体部分/ポリエステル67％、綿33％
リブ部分/ポリエステル62％、綿33％、ポリウレタン5％

＜モデルの身長＞
152?
162?

※ストレッチあり※裏地なし
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265943/grey-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265943/ex-48889-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265943/ex-48888-image.jpg,,,
797-8329,チョーカーネック裏毛ミニワンピース,ANAP,ワンピース・ドレス,"チョーカーを付けているような襟部分のスリットがお洒落なワンピース。
トップスはボリュームフォルム、スカートはリブ編みでフィット感を持たせたメリハリシルエット。
キレイめな印象はそのままに、裏毛仕様でラフに着用できるので日常スタイルにも重宝します。
ブーツやレザーのキャスケットなど、少しクールなアイテムと好適。

＜サイズ＞
身幅：57cm
ゆき丈：79cm
着丈：82cm

＜素材＞
本体部分/ポリエステル67％、綿33％
リブ部分/ポリエステル62％、綿33％、ポリウレタン5％

＜モデルの身長＞
152?
162?

※ストレッチあり※裏地なし
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265943/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265943/ex-48889-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265943/ex-48888-image.jpg,,,
151-5022,ゼブラスカート,ANAP,ボトムス・パンツ ,"オンライン限定アイテム

コーデ映えする存在感抜群なゼブラ柄ミニスカート。
シンプルなトップスとの相性が抜群◎
ゼブラオーバーシャツジャケットとセットアップで着ても可愛いです。

＜サイズ＞
S
ウエスト：66cm
ヒップ：82cm
着丈：45cm

M
ウエスト：70cm
ヒップ：84cm
着丈：45cm

L
ウエスト：74cm
ヒップ：88cm
着丈：46cm

＜素材＞
ポリエステル100％

＜モデルの身長＞
ブラック/162?（Sサイズ着用）
ブラウン157?（Sサイズ着用）

※ストレッチなし※裏地なし※バックジップあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265564/brown-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265564/ex-44547-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265564/ex-44546-image.jpg,,,
151-5022,ゼブラスカート,ANAP,ボトムス・パンツ ,"オンライン限定アイテム

コーデ映えする存在感抜群なゼブラ柄ミニスカート。
シンプルなトップスとの相性が抜群◎
ゼブラオーバーシャツジャケットとセットアップで着ても可愛いです。

＜サイズ＞
S
ウエスト：66cm
ヒップ：82cm
着丈：45cm

M
ウエスト：70cm
ヒップ：84cm
着丈：45cm

L
ウエスト：74cm
ヒップ：88cm
着丈：46cm

＜素材＞
ポリエステル100％

＜モデルの身長＞
ブラック/162?（Sサイズ着用）
ブラウン157?（Sサイズ着用）

※ストレッチなし※裏地なし※バックジップあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265564/brown-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265564/ex-44547-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265564/ex-44546-image.jpg,,,
151-5022,ゼブラスカート,ANAP,ボトムス・パンツ ,"オンライン限定アイテム

コーデ映えする存在感抜群なゼブラ柄ミニスカート。
シンプルなトップスとの相性が抜群◎
ゼブラオーバーシャツジャケットとセットアップで着ても可愛いです。

＜サイズ＞
S
ウエスト：66cm
ヒップ：82cm
着丈：45cm

M
ウエスト：70cm
ヒップ：84cm
着丈：45cm

L
ウエスト：74cm
ヒップ：88cm
着丈：46cm

＜素材＞
ポリエステル100％

＜モデルの身長＞
ブラック/162?（Sサイズ着用）
ブラウン157?（Sサイズ着用）

※ストレッチなし※裏地なし※バックジップあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265564/brown-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265564/ex-44547-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265564/ex-44546-image.jpg,,,
151-5022,ゼブラスカート,ANAP,ボトムス・パンツ ,"オンライン限定アイテム

コーデ映えする存在感抜群なゼブラ柄ミニスカート。
シンプルなトップスとの相性が抜群◎
ゼブラオーバーシャツジャケットとセットアップで着ても可愛いです。

＜サイズ＞
S
ウエスト：66cm
ヒップ：82cm
着丈：45cm

M
ウエスト：70cm
ヒップ：84cm
着丈：45cm

L
ウエスト：74cm
ヒップ：88cm
着丈：46cm

＜素材＞
ポリエステル100％

＜モデルの身長＞
ブラック/162?（Sサイズ着用）
ブラウン157?（Sサイズ着用）

※ストレッチなし※裏地なし※バックジップあり
※生地のデザイン上、実際の商品と画像とで柄の配置が異なる場合がございます。予めご了承ください。
※商品のお取扱いに関しましては、商品に付属のアテンションカード、洗濯ネームをご覧ください。
※モデル着用画像は光の当たり具合で色味が違って見える場合がございます。
実物の商品の色味はマネキン着用画像をご参照ください。",https://cdn.anapnet.com/img/item/files/2/6/5/265564/black-main.jpg,cdn.anapnet.com/img/item/files/2/6/5/265564/ex-44547-image.jpg,cdn.anapnet.com/img/item/files/2/6/5/265564/ex-44546-image.jpg,,,
